20250319 123400,19758.25,19760.75,19757.75,19759,82
20250319 123500,19760.25,19761.5,19754.5,19758,129
20250319 123600,19758.25,19759.25,19754.75,19758,87
20250319 123700,19756.75,19759.25,19755.75,19756.5,108
20250319 123800,19756.5,19756.75,19750.25,19750.25,101
20250319 123900,19750,19754,19747,19748.75,130
20250319 124000,19748.75,19751.25,19744.5,19745.75,110
20250319 124100,19744.5,19746,19742.5,19745.5,188
20250319 124200,19745,19754.75,19744.75,19754.25,184
20250319 124300,19754,19756.5,19752.75,19754.25,152
20250319 124400,19754.25,19762.75,19754.25,19761.75,197
20250319 124500,19762.25,19764.75,19759,19760.5,163
20250319 124600,19759.75,19769,19758.75,19768.25,149
20250319 124700,19767.75,19770,19767.5,19768.5,156
20250319 124800,19768,19773.75,19767.5,19772,245
20250319 124900,19772.5,19773.25,19765.75,19765.75,112
20250319 125000,19765,19769,19762.5,19765.5,96
20250319 125100,19764.5,19767,19763.5,19766,79
20250319 125200,19765.5,19767.75,19765,19766.75,98
20250319 125300,19767,19769.25,19765,19765.5,80
20250319 125400,19765.5,19768.75,19764.75,19767.25,159
20250319 125500,19766.75,19766.75,19760,19764,200
20250319 125600,19763.75,19763.75,19750.5,19755.25,323
20250319 125700,19755.25,19756.5,19750,19751.5,76
20250319 125800,19751.75,19758.25,19750.25,19756,139
20250319 125900,19757,19763.75,19756.25,19760.5,102
20250319 130000,19761.5,19766.25,19759.25,19763.25,187
20250319 130100,19763.25,19764,19758,19764,98
20250319 130200,19764.25,19768,19763.5,19763.5,83
20250319 130300,19763.25,19763.25,19758.5,19762.25,66
20250319 130400,19762,19762.5,19756,19756.25,97
20250319 130500,19756,19764.75,19754.25,19762.5,113
20250319 130600,19761.75,19771,19761.75,19769,181
20250319 130700,19768.25,19768.75,19765,19765,138
20250319 130800,19764.5,19768,19764.25,19765.25,95
20250319 130900,19766,19766,19763.75,19764.75,65
20250319 131000,19764.5,19766.5,19762.25,19762.25,117
20250319 131100,19762,19763,19747.5,19749,396
20250319 131200,19748.5,19756.5,19745.25,19756.5,297
20250319 131300,19756,19758.5,19751.75,19758.25,153
20250319 131400,19758,19761.25,19756.25,19761,101
20250319 131500,19761.25,19762.75,19754.5,19755.25,219
20250319 131600,19756.5,19760.5,19748.25,19753.5,251
20250319 131700,19754.5,19756,19750,19753,112
20250319 131800,19752,19756.75,19750,19751.25,133
20250319 131900,19751,19765.75,19749.5,19759,302
20250319 132000,19759.25,19764.5,19753,19758.75,286
20250319 132100,19758.75,19760.5,19753,19754.25,174
20250319 132200,19753.75,19759.25,19750.5,19758.25,173
20250319 132300,19758,19763.25,19757,19761.25,142
20250319 132400,19761.5,19764.75,19756.75,19757.25,299
20250319 132500,19757.5,19758,19750.25,19754.75,444
20250319 132600,19753.75,19759.75,19753.75,19759.25,205
20250319 132700,19759.5,19779.25,19757.5,19774.25,844
20250319 132800,19773.75,19791.5,19773.75,19785.75,1070
20250319 132900,19784.75,19792,19780,19788.25,889
20250319 133000,19789,19806,19778.75,19799.75,3177
20250319 133100,19799.25,19809.75,19787.75,19787.75,2358
20250319 133200,19787.25,19814.75,19784.5,19802.75,1838
20250319 133300,19802.75,19814,19789,19801.25,1629
20250319 133400,19800.25,19800.25,19766.75,19771.25,1873
20250319 133500,19770.25,19788.25,19769,19770,1308
20250319 133600,19770.75,19775.75,19752.5,19767,1842
20250319 133700,19766.25,19768.75,19747.75,19757.25,1299
20250319 133800,19757.75,19780.25,19753.75,19772.75,1669
20250319 133900,19772,19780.5,19759.75,19764.75,1183
20250319 134000,19766.75,19782.25,19765.25,19768.25,1092
20250319 134100,19768.75,19772,19744.25,19746.75,1811
20250319 134200,19747,19748.25,19714.5,19719.5,2194
20250319 134300,19719.75,19725.5,19710,19714,1629
20250319 134400,19714,19728.25,19706.25,19725.75,1385
20250319 134500,19726.5,19744.75,19722.5,19737.25,1719
20250319 134600,19737.25,19792.5,19735.75,19783.25,3837
20250319 134700,19783.75,19796.5,19771.5,19785.75,1487
20250319 134800,19786.75,19799,19775,19778,1350
20250319 134900,19777.5,19785.25,19767.25,19785,1029
20250319 135000,19785.5,19798,19779.25,19779.25,1458
20250319 135100,19779.5,19786,19774,19785.75,809
20250319 135200,19784.5,19794.75,19772,19790.25,1008
20250319 135300,19791.5,19811.25,19790.75,19805.25,1670
20250319 135400,19805.75,19838.75,19805.75,19832.25,2555
20250319 135500,19833.5,19837.5,19824.5,19831,1041
20250319 135600,19831.25,19841.25,19831,19840.5,1121
20250319 135700,19840.5,19844.75,19827.25,19834.75,1021
20250319 135800,19834.25,19838.75,19820.5,19826.75,861
20250319 135900,19828.25,19833.25,19818.75,19823.25,883
20250319 140000,19823.25,19847,19822.75,19839.25,1952
20250319 140100,19840.25,19856,19837.75,19853,1342
20250319 140200,19853.25,19859,19843.75,19850.5,1208
20250319 140300,19849.75,19860.5,19849.25,19854.25,845
20250319 140400,19854.5,19868,19850.25,19863.25,1197
20250319 140500,19863.75,19875,19856.75,19868,1032
20250319 140600,19867.5,19881,19867,19881,1271
20250319 140700,19880.5,19894.25,19880.25,19887.75,1358
20250319 140800,19887,19887.25,19869.5,19880.75,1317
20250319 140900,19880.75,19900.75,19879.5,19895.5,1251
20250319 141000,19895.25,19896.75,19884.75,19892.25,828
20250319 141100,19892.75,19895.5,19876,19892.25,984
20250319 141200,19892.75,19895.25,19876,19879.75,896
20250319 141300,19879,19890,19872,19873.5,943
20250319 141400,19874,19884.5,19864.25,19884.5,1317
20250319 141500,19884.25,19887.5,19877.5,19883,1025
20250319 141600,19884,19890,19866.75,19879,1001
20250319 141700,19879,19882.5,19866.5,19871.5,996
20250319 141800,19872,19880,19865,19871.5,983
20250319 141900,19871.25,19889.5,19867.75,19887,1107
20250319 142000,19887.75,19893.25,19876.25,19889,808
20250319 142100,19888.25,19891,19871,19878.25,683
20250319 142200,19877.5,19883,19868.25,19876.25,595
20250319 142300,19877.25,19881,19869.5,19872,486
20250319 142400,19872,19873.5,19860.75,19866,959
20250319 142500,19867.75,19872.5,19852.75,19870,1215
20250319 142600,19870,19874.5,19850,19859,1140
20250319 142700,19858.25,19860.5,19846,19857.5,1012
20250319 142800,19858,19865.75,19851.75,19863,820
20250319 142900,19865,19869.75,19842.75,19847.5,1153
20250319 143000,19847.5,19856.5,19835.75,19845.5,1538
20250319 143100,19845.75,19859.25,19842.75,19847.25,708
20250319 143200,19847.75,19861.75,19841.75,19855.25,731
20250319 143300,19855.25,19861.5,19846.75,19857.25,636
20250319 143400,19856.75,19860,19845.75,19852.5,531
20250319 143500,19853,19860,19838,19843.5,877
20250319 143600,19843,19858.25,19839.5,19854.25,607
20250319 143700,19854,19865,19848.25,19859.75,1056
20250319 143800,19859,19866.25,19845.5,19848.5,945
20250319 143900,19847.5,19856,19846,19850.75,530
20250319 144000,19850.75,19860.25,19849.5,19851.25,405
20250319 144100,19851.25,19859.5,19833,19835.25,783
20250319 144200,19835.75,19844,19825.75,19833.5,1284
20250319 144300,19834.5,19837,19819,19831,1081
20250319 144400,19832,19833,19815.25,19828,992
20250319 144500,19827.25,19828.75,19816.5,19823.75,947
20250319 144600,19822.75,19824.25,19807.25,19813.5,1126
20250319 144700,19814,19827.5,19811.25,19826.25,900
20250319 144800,19825.75,19832.5,19818,19825,900
20250319 144900,19825,19834.25,19821.25,19829,673
20250319 145000,19828.5,19829.5,19817.75,19825.5,680
20250319 145100,19826.25,19829.5,19820,19823.25,381
20250319 145200,19824,19824.25,19803.25,19810,1226
20250319 145300,19810.25,19811.25,19800.25,19801.5,741
20250319 145400,19801.25,19810.5,19794.75,19801,1107
20250319 145500,19801.5,19803.25,19788,19797.5,1161
20250319 145600,19797.75,19803.75,19790,19799.75,678
20250319 145700,19800.25,19812.75,19799,19807.5,988
20250319 145800,19807.25,19813.75,19803.5,19808.5,682
20250319 145900,19808.25,19808.5,19792.75,19798,786
20250319 150000,19798,19804.5,19790,19802.5,805
20250319 150100,19802,19815,19801.25,19814,701
20250319 150200,19814.75,19817.5,19810,19815,641
20250319 150300,19814.75,19816.75,19811,19815,355
20250319 150400,19815.75,19821.5,19812.5,19816.75,548
20250319 150500,19817.25,19825,19815.25,19822.5,726
20250319 150600,19822.75,19839.5,19819,19836.5,1025
20250319 150700,19837,19846.5,19834.5,19846,993
20250319 150800,19846.25,19851.25,19838.25,19847,804
20250319 150900,19847,19863,19846,19859.25,1459
20250319 151000,19859.75,19864.5,19856.5,19859.75,849
20250319 151100,19860,19873.25,19859.75,19868.75,1182
20250319 151200,19869,19876,19859.5,19861.25,1102
20250319 151300,19861.25,19870,19857.5,19861,742
20250319 151400,19861.25,19868.25,19859,19861.5,441
20250319 151500,19861.5,19865.5,19857,19860.5,524
20250319 151600,19860.25,19861,19846.25,19851.5,1068
20250319 151700,19851.25,19851.5,19834,19836.25,1006
20250319 151800,19835.5,19836.75,19829,19834.25,811
20250319 151900,19834,19834,19825,19828.5,519
20250319 152000,19829,19839.75,19821.75,19838.25,816
20250319 152100,19838.75,19859.5,19838,19856.25,952
20250319 152200,19856.25,19872,19855.25,19866.25,1017
20250319 152300,19866.25,19874.5,19865.5,19865.5,753
20250319 152400,19866.25,19869.5,19862.5,19863.75,656
20250319 152500,19863.75,19872.5,19853,19870.75,936
20250319 152600,19871.25,19883.5,19871,19874.5,1273
20250319 152700,19874.25,19879,19870,19874.25,577
20250319 152800,19873.5,19875,19865,19869.5,553
20250319 152900,19870.25,19876.5,19866.25,19875,411
20250319 153000,19875,19879.75,19866,19866.25,906
20250319 153100,19866.25,19875.75,19860.75,19875,641
20250319 153200,19876,19883.25,19873.5,19876.25,815
20250319 153300,19875.5,19887,19875.5,19885.5,648
20250319 153400,19885.75,19890,19880.5,19883.75,589
20250319 153500,19883.75,19886.75,19872,19875.25,666
20250319 153600,19875.25,19881,19874,19877.25,309
20250319 153700,19877.25,19881,19872,19873,363
20250319 153800,19873,19887.75,19872.5,19885,749
20250319 153900,19885.5,19890,19880,19883.25,476
20250319 154000,19882.5,19890.75,19882.25,19889.75,410
20250319 154100,19890.25,19893.25,19887.75,19890.5,452
20250319 154200,19891,19902.5,19889.75,19895.75,985
20250319 154300,19895.25,19900.25,19895,19899,359
20250319 154400,19898.25,19902.75,19895.5,19900,407
20250319 154500,19900.5,19905,19893.75,19901,1012
20250319 154600,19901.5,19903,19891.75,19894.25,564
20250319 154700,19895,19900.25,19890,19891,508
20250319 154800,19891.5,19895.75,19889.5,19891.5,435
20250319 154900,19892.5,19903.5,19891.25,19902.75,610
20250319 155000,19903.25,19918,19902.5,19916.25,1445
20250319 155100,19916.75,19923.75,19913.25,19916.25,1070
20250319 155200,19916,19928.5,19914.5,19926,943
20250319 155300,19926.75,19933.75,19925.75,19929.25,880
20250319 155400,19929.75,19937.5,19923.25,19925,914
20250319 155500,19926,19929.5,19921.75,19925.75,613
20250319 155600,19926.75,19935,19925.5,19927.75,579
20250319 155700,19927.25,19928.5,19911.25,19921.75,987
20250319 155800,19922,19923,19908,19913.25,853
20250319 155900,19914,19920.75,19910.75,19920.25,443
20250319 160000,19919.75,19927,19911,19911.5,907
20250319 160100,19911,19917.75,19909.25,19912.75,519
20250319 160200,19912.75,19920,19911.5,19914,343
20250319 160300,19914.5,19917.5,19911.25,19913.5,256
20250319 160400,19913,19918,19908,19910.5,318
20250319 160500,19910.5,19921.75,19907,19919.75,520
20250319 160600,19919.5,19922.25,19915.25,19919,394
20250319 160700,19920.25,19931.75,19920.25,19930.5,560
20250319 160800,19930,19932.75,19927.25,19930,342
20250319 160900,19929.25,19930,19913,19916,684
20250319 161000,19915.25,19919.75,19900.5,19902.5,897
20250319 161100,19902.75,19913.25,19901.25,19907.5,629
20250319 161200,19907.25,19908.5,19898.25,19899.25,692
20250319 161300,19899.75,19902.25,19892.75,19895.25,889
20250319 161400,19895.25,19899,19891.25,19897.25,762
20250319 161500,19897.5,19899,19890.5,19895.5,618
20250319 161600,19895.5,19896,19886.25,19888.75,616
20250319 161700,19888,19890.5,19884.25,19886,408
20250319 161800,19885.75,19891.75,19881.25,19891.5,529
20250319 161900,19890.5,19895.5,19887.25,19893.25,492
20250319 162000,19891.5,19892.75,19883.5,19889,439
20250319 162100,19888,19888.5,19882.25,19887.75,346
20250319 162200,19888,19902.75,19886.5,19899,586
20250319 162300,19899.25,19909.75,19899,19904.5,811
20250319 162400,19904.25,19904.5,19889.25,19895.75,543
20250319 162500,19896.5,19905.25,19889.5,19890.5,649
20250319 162600,19890,19896,19886.5,19894.25,307
20250319 162700,19894.5,19902.75,19893.75,19900,351
20250319 162800,19900,19902,19896.75,19901.75,288
20250319 162900,19901,19909.75,19896.75,19905.75,569
20250319 163000,19905.25,19909,19892.25,19893.25,732
20250319 163100,19893,19897.75,19888.5,19890,543
20250319 163200,19890.75,19891.75,19884,19890.25,450
20250319 163300,19890,19890.75,19879.25,19880.25,712
20250319 163400,19881.25,19889.75,19875.75,19887.75,874
20250319 163500,19888.25,19892.75,19885.25,19887.25,559
20250319 163600,19887,19888.25,19877.25,19881.5,482
20250319 163700,19881.75,19881.75,19873.25,19878.25,458
20250319 163800,19878.25,19884,19877,19882.75,292
20250319 163900,19882.5,19887.25,19875.75,19877,378
20250319 164000,19876.5,19876.5,19866.75,19875.25,775
20250319 164100,19875.5,19879.75,19872.75,19874.75,443
20250319 164200,19875,19878.5,19872,19876.75,258
20250319 164300,19877,19878,19866.75,19868,396
20250319 164400,19867.25,19875.75,19865,19875.75,458
20250319 164500,19875.75,19877.5,19867.25,19869.5,406
20250319 164600,19869.75,19873.75,19864.75,19873,312
20250319 164700,19871.5,19880.25,19868.75,19869,421
20250319 164800,19869.25,19870.25,19864,19866,341
20250319 164900,19866.25,19868,19863.25,19865.75,265
20250319 165000,19866,19870.25,19864,19866.25,469
20250319 165100,19866.25,19867.5,19853.75,19860.5,732
20250319 165200,19860.75,19870.75,19858.25,19870,574
20250319 165300,19870,19885.5,19869,19885,668
20250319 165400,19884.75,19890.25,19880,19888,576
20250319 165500,19887.75,19889.25,19880.5,19883,569
20250319 165600,19884,19884.25,19873.25,19875.75,460
20250319 165700,19875.25,19875.25,19860.5,19865.5,586
20250319 165800,19866,19869.75,19857.25,19869.25,513
20250319 165900,19869.5,19877,19865.25,19876,489
20250319 170000,19875.75,19882.25,19868,19882.25,503
20250319 170100,19881.75,19885.5,19874,19879,415
20250319 170200,19878.75,19878.75,19860.75,19864.25,450
20250319 170300,19864.25,19866.25,19859.75,19863.75,345
20250319 170400,19863.75,19870,19862.75,19869.5,173
20250319 170500,19870.25,19874.5,19854,19855.75,565
20250319 170600,19855.5,19862,19846.25,19859.25,805
20250319 170700,19859.75,19860.5,19846.25,19850,470
20250319 170800,19850.5,19850.75,19839,19844.5,599
20250319 170900,19845,19846,19835,19839.25,523
20250319 171000,19839.25,19845,19836.75,19843.25,346
20250319 171100,19843.5,19846.25,19838.75,19840.25,296
20250319 171200,19838.25,19846,19827,19833.25,638
20250319 171300,19832.75,19833,19823,19823,576
20250319 171400,19822.75,19822.75,19811.75,19815.25,991
20250319 171500,19816,19820.75,19809.5,19816,872
20250319 171600,19816.25,19817.75,19802.25,19811.25,702
20250319 171700,19811.75,19816,19808.5,19812.25,437
20250319 171800,19813.5,19819,19808.5,19817,400
20250319 171900,19817.5,19829.75,19814.75,19822.5,865
20250319 172000,19821.75,19826.25,19816.5,19823.5,407
20250319 172100,19824.25,19830.5,19819.5,19823.75,642
20250319 172200,19823,19831.25,19819.75,19822,517
20250319 172300,19822,19827.5,19816.25,19823.75,463
20250319 172400,19823.75,19824,19817,19822.25,247
20250319 172500,19821,19824.75,19809.25,19810,687
20250319 172600,19809.5,19817.5,19803.5,19816.5,710
20250319 172700,19816.5,19822,19815.25,19818.5,380
20250319 172800,19818.75,19822.25,19813.25,19815.75,339
20250319 172900,19816.5,19819.75,19803.5,19806,489
20250319 173000,19806,19807.5,19793.25,19800,1123
20250319 173100,19799.25,19801.5,19794,19796,418
20250319 173200,19795.5,19803,19787,19800.5,790
20250319 173300,19801,19811.75,19798.25,19808.75,578
20250319 173400,19808.25,19814.75,19804.75,19813.25,409
20250319 173500,19814,19821.75,19811.5,19821,555
20250319 173600,19821,19829.25,19819.75,19827.75,476
20250319 173700,19827.25,19835,19823.25,19829.75,730
20250319 173800,19829.25,19836.25,19826.5,19826.5,321
20250319 173900,19826.75,19840.75,19826.25,19839,547
20250319 174000,19839,19843,19831.5,19839.75,647
20250319 174100,19840,19846.25,19838.75,19843.25,594
20250319 174200,19843.25,19850,19841.5,19842,467
20250319 174300,19844,19845,19831,19833,492
20250319 174400,19834.5,19837.5,19815.5,19820,617
20250319 174500,19819.25,19825.5,19812.5,19816,594
20250319 174600,19817.25,19817.75,19802.25,19804.5,513
20250319 174700,19805.25,19808.25,19796.75,19806,528
20250319 174800,19807,19809.5,19792.25,19793,711
20250319 174900,19793,19798.5,19785.5,19798.25,639
20250319 175000,19797.25,19816.5,19795.5,19812.5,791
20250319 175100,19811.25,19824,19809.75,19823.5,501
20250319 175200,19823.75,19825.25,19809.75,19812.25,311
20250319 175300,19811.75,19814,19798.25,19806.5,453
20250319 175400,19805.75,19820,19803.5,19820,385
20250319 175500,19818.75,19821.5,19811.25,19812.25,258
20250319 175600,19812.75,19820.25,19811.75,19817.75,316
20250319 175700,19818.75,19822.75,19812.25,19817,378
20250319 175800,19817,19821.25,19807.5,19814,381
20250319 175900,19815.25,19820.75,19808.25,19809.25,324
20250319 180000,19809.25,19896,19769,19887,3763
20250319 180100,19888.5,19898.75,19852.75,19862.25,2200
20250319 180200,19859.5,19863,19833.75,19853,1683
20250319 180300,19854.25,19885,19845.5,19854.75,2151
20250319 180400,19854.25,19864,19836,19859,1739
20250319 180500,19859.5,19860.25,19817,19825.5,1769
20250319 180600,19824.5,19827.5,19808.75,19816.75,1480
20250319 180700,19817.5,19854,19814.5,19852.25,1366
20250319 180800,19851.5,19862.5,19848.5,19849.5,778
20250319 180900,19849.5,19868.25,19848.75,19859.25,782
20250319 181000,19859.25,19884.25,19859.25,19879,893
20250319 181100,19879.75,19899.5,19877.75,19884.5,1344
20250319 181200,19884.5,19900,19876,19899.5,887
20250319 181300,19898.5,19910.75,19878.5,19880.25,1108
20250319 181400,19880.5,19901.25,19876.75,19892,678
20250319 181500,19892.25,19914.5,19891.25,19903.75,1330
20250319 181600,19903.75,19928.5,19901.5,19918,1214
20250319 181700,19917.25,19920,19902.25,19907.75,803
20250319 181800,19908,19916.5,19900.5,19904.75,774
20250319 181900,19905.75,19916.5,19898.75,19899.5,807
20250319 182000,19898.75,19909,19886.5,19888.25,1041
20250319 182100,19888.75,19895.5,19882.25,19884.75,1043
20250319 182200,19884.5,19904.75,19878.25,19903.75,1299
20250319 182300,19903.75,19911.25,19890.5,19904.25,1107
20250319 182400,19904,19908.75,19893.5,19893.5,653
20250319 182500,19893,19906,19888,19888.75,696
20250319 182600,19888.75,19898.75,19873.25,19884.5,849
20250319 182700,19884.5,19900.75,19880.75,19888.25,1114
20250319 182800,19887.5,19890,19861.25,19861.25,903
20250319 182900,19861,19871.75,19859.5,19871.25,695
20250319 183000,19870.5,19905.75,19867.5,19897.5,1169
20250319 183100,19898.75,19930,19898.25,19927.5,1474
20250319 183200,19927.75,19953.25,19923.75,19949,1674
20250319 183300,19949,19958.5,19917,19917.5,1660
20250319 183400,19918.25,19938,19912.25,19929.5,1082
20250319 183500,19927.5,19947.25,19918.25,19920,1290
20250319 183600,19921.75,19945,19918.5,19928.25,975
20250319 183700,19930,19947,19923.5,19935.75,758
20250319 183800,19935.25,19941.25,19904.75,19920,1209
20250319 183900,19919.25,19926,19899,19910.75,1395
20250319 184000,19910.25,19921.75,19893.25,19898,1197
20250319 184100,19897,19938.75,19896,19929.25,1385
20250319 184200,19929.5,19954,19913,19942.5,1886
20250319 184300,19942.25,19957.25,19931.5,19953.75,1117
20250319 184400,19955,19977.75,19953,19967,2130
20250319 184500,19968,19980.75,19960.75,19962,1824
20250319 184600,19962,19965.5,19941,19957.5,1173
20250319 184700,19957.5,19964.5,19942.5,19959.25,1136
20250319 184800,19958.5,19971,19956.25,19960.5,831
20250319 184900,19960.25,19971,19946,19950.25,874
20250319 185000,19949,19966.25,19948,19959.25,1058
20250319 185100,19959.25,19965,19943.25,19962.75,817
20250319 185200,19963.25,19991.25,19957.25,19979.75,1899
20250319 185300,19979.25,20006.75,19977.25,19999,2127
20250319 185400,19999.25,20003.5,19979.5,19986.75,1220
20250319 185500,19988,20001.5,19972.75,19999,1051
20250319 185600,19998.75,20016.25,19994.5,20013,1622
20250319 185700,20014,20027,20010.5,20021.25,1487
20250319 185800,20021.5,20029.75,20007,20017,1470
20250319 185900,20016.75,20027.5,20013.5,20023.75,651
20250319 190000,20023.75,20046.75,20020.5,20046,2090
20250319 190100,20046,20055,20037,20038.25,1722
20250319 190200,20037.5,20052.5,20033,20043.5,1212
20250319 190300,20044,20053.25,20031.5,20049.25,1204
20250319 190400,20048.75,20065,20040.25,20057,1487
20250319 190500,20057.5,20085.25,20052,20071.75,2420
20250319 190600,20071.5,20085.75,20069.75,20083.5,1418
20250319 190700,20084.25,20104.25,20080.5,20099.75,2723
20250319 190800,20100,20123.5,20093,20118.5,2385
20250319 190900,20119.25,20129.25,20112.5,20119.5,1887
20250319 191000,20118.5,20143,20112,20113.75,2927
20250319 191100,20113,20123.75,20088.25,20090.25,2197
20250319 191200,20091,20101,20065.25,20088.75,2506
20250319 191300,20089,20089.5,20066.5,20073.25,1291
20250319 191400,20073.5,20099,20068,20097.25,1983
20250319 191500,20097.25,20105,20094.75,20101.5,1646
20250319 191600,20102,20111.5,20084.75,20092.25,1387
20250319 191700,20092.75,20096,20073.75,20083,1725
20250319 191800,20082.5,20099,20054.5,20057.25,1889
20250319 191900,20057,20079.25,20055,20065.25,1418
20250319 192000,20064.25,20068,20034.75,20041.75,1931
20250319 192100,20042.25,20046.25,20023,20039.75,1892
20250319 192200,20038.75,20042.75,20020,20022.25,1450
20250319 192300,20023,20027,19997.5,20019,2014
20250319 192400,20019.75,20026.75,20010.5,20022.75,1535
20250319 192500,20023.25,20030.25,20001.5,20008.75,1443
20250319 192600,20009.75,20010,19991.25,19992.75,1546
20250319 192700,19993.25,19993.25,19965,19973.25,2711
20250319 192800,19973.75,19996.5,19946.75,19951.5,2823
20250319 192900,19949.5,19960.5,19936.25,19955.75,2579
20250319 193000,19955,19974.25,19940.5,19972.75,2744
20250319 193100,19973.5,19989.25,19962,19966,1859
20250319 193200,19967,19995,19961.25,19987.75,1501
20250319 193300,19986.75,20002,19986.75,20001.75,1652
20250319 193400,20001.75,20008,19973,19983,1581
20250319 193500,19982.5,19985.25,19954.25,19959.25,2115
20250319 193600,19959.25,19990,19956.25,19988.5,1641
20250319 193700,19990,20004.25,19984.25,19999.25,1187
20250319 193800,19998.75,20024.5,19994.25,20015,1857
20250319 193900,20015,20021,20003.75,20015,1635
20250319 194000,20015.25,20032.75,20008.75,20032.75,1475
20250319 194100,20031,20048.5,20027.75,20037,1591
20250319 194200,20037.25,20041,20018,20026,1452
20250319 194300,20026,20033.75,20023,20028.75,958
20250319 194400,20027.75,20058.75,20027.75,20054,1752
20250319 194500,20054,20054.25,20039.25,20042.75,1150
20250319 194600,20040.75,20041.75,20020.5,20026.25,1383
20250319 194700,20025.75,20029.75,20018.5,20023.75,835
20250319 194800,20022.5,20023.5,19995.25,20007.5,1625
20250319 194900,20007,20014.5,19997.75,20013.25,891
20250319 195000,20012.25,20012.25,19965,19971.5,2657
20250319 195100,19971.25,19983.75,19958,19981.25,1852
20250319 195200,19980.75,19984,19963,19965.75,1388
20250319 195300,19965.25,19987.75,19959.25,19975.25,1591
20250319 195400,19974.5,19990.25,19961.75,19978.5,2819
20250319 195500,19977.75,19977.75,19935.75,19943.5,2994
20250319 195600,19943,19951.5,19934.75,19948.75,1445
20250319 195700,19948,19952.75,19937.75,19945,1836
20250319 195800,19944.25,19952.5,19935.25,19936.25,1748
20250319 195900,19936,19957.75,19935,19951,8958
20250319 200000,19950.75,19978,19950.25,19970.75,3126
20250319 200100,19970.5,19972,19952.25,19962.25,996
20250319 200200,19963,19974,19960.5,19965.75,899
20250319 200300,19966,19975.25,19964,19968,505
20250319 200400,19968,19972.75,19963,19969.25,462
20250319 200500,19971,19975.5,19964.5,19973.75,555
20250319 200600,19973.25,19974,19969,19971,272
20250319 200700,19970.75,19979.75,19969.75,19976.75,457
20250319 200800,19976.75,19981.5,19968,19974.25,844
20250319 200900,19974,19978,19972.5,19976.75,227
20250319 201000,19977.5,19978.5,19971.75,19971.75,199
20250319 201100,19973.25,19978.25,19972.5,19976.5,180
20250319 201200,19975.75,19977.75,19966.5,19968.75,379
20250319 201300,19969.25,19969.25,19964.75,19965.75,636
20250319 201400,19965.5,19978.5,19965.25,19970,539
20250319 201500,19969.5,19973.5,19969.25,19971.75,107
20250319 201600,19970.75,19972.75,19968.75,19969.25,131
20250319 201700,19970.25,19970.25,19961.25,19964.5,260
20250319 201800,19964.5,19966.25,19964,19966,110
20250319 201900,19966.25,19966.25,19959.5,19965.75,174
20250319 202000,19966,19967,19963.75,19965,72
20250319 202100,19965.25,19967.25,19962.5,19965.5,75
20250319 202200,19965,19965.75,19957.25,19958,67
20250319 202300,19957.25,19962.25,19956.5,19960.75,108
20250319 202400,19961,19962,19957.5,19958,68
20250319 202500,19957.25,19958.5,19955.25,19957.75,103
20250319 202600,19957,19960.5,19956.75,19958.75,74
20250319 202700,19959,19959,19956.25,19957.25,64
20250319 202800,19957.5,19959.25,19956.5,19956.5,41
20250319 202900,19956.25,19956.25,19945.25,19955.5,270
20250319 203000,19954.5,19954.75,19944.5,19947.5,201
20250319 203100,19946.75,19949.75,19946.5,19948.5,91
20250319 203200,19948.5,19951.25,19948.5,19949.25,44
20250319 203300,19949.25,19950.5,19947.25,19948,49
20250319 203400,19947.25,19952.25,19947,19950.5,93
20250319 203500,19950.25,19952,19949.75,19951.25,49
20250319 203600,19951.25,19954.5,19951,19954.5,68
20250319 203700,19953.75,19955.5,19951.75,19953.25,74
20250319 203800,19953.5,19955,19952.75,19954.25,30
20250319 203900,19954,19955,19954,19954.75,39
20250319 204000,19954.25,19956.5,19952,19952.25,90
20250319 204100,19952,19952.75,19951,19951.5,37
20250319 204200,19951.25,19951.25,19949.75,19950,55
20250319 204300,19950,19950.5,19947.25,19948.75,85
20250319 204400,19948,19949.25,19946.5,19946.75,63
20250319 204500,19946.75,19946.75,19941,19943.5,196
20250319 204600,19944.25,19945,19942,19942,57
20250319 204700,19943,19943.75,19941.5,19942.5,43
20250319 204800,19943,19947.75,19942.25,19946.25,68
20250319 204900,19946,19949.5,19945.5,19949.5,55
20250319 205000,19949.25,19949.25,19946.75,19946.75,50
20250319 205100,19946.25,19947.5,19945,19945.25,41
20250319 205200,19945,19945.25,19942,19942.5,84
20250319 205300,19942,19943.5,19940.75,19940.75,62
20250319 205400,19941,19943.75,19940.25,19943.25,44
20250319 205500,19943,19944.25,19942.5,19944,56
20250319 205600,19943,19947.25,19942.75,19946.5,44
20250319 205700,19946,19948.25,19944.25,19945.25,86
20250319 205800,19944.5,19948,19944.25,19947.75,67
20250319 205900,19947.25,19947.75,19944.25,19945,99
20250319 220000,19949.75,19966.25,19944.25,19959.25,311
20250319 220100,19961,19962.75,19956,19959,101
20250319 220200,19956.75,19964.5,19956,19960.5,62
20250319 220300,19958.25,19964.5,19958.25,19961.25,44
20250319 220400,19962.25,19963,19960.25,19962,18
20250319 220500,19960.5,19963.75,19954.25,19954.25,123
20250319 220600,19954.25,19961.5,19954,19961.25,69
20250319 220700,19961.75,19969,19960,19966.75,161
20250319 220800,19966.25,19973.75,19966.25,19971.75,101
20250319 220900,19971.5,19973,19969.5,19972.5,70
